	DLT0.LOT08	DLT0.LOT05	DLT0.LOT03	DLT0.LOT07	DLT0.LOT06	DLT0.LOT01	DLT0.LOT04	DLT0.LOT10	MVT0.LOT05	MVT0.LOT01	MVT0.LOT06	MVT0.LOT07	MVT0.LOT03	MVT0.LOT09	MVT0.LOT08	MVT0.LOT10	BHT0.LOT01	BHT0.LOT07	BHT0.LOT06	BHT0.LOT03	BHT0.LOT10	BHT0.LOT05	BHT0.LOT04	BHT0.LOT08	VHT0.LOT02	VHT0.LOT10	VHT0.LOT03	VHT0.LOT01	VHT0.LOT08	VHT0.LOT06	VHT0.LOT07	VHT0.LOT04	SFT0.LOT08	SFT0.LOT07	SFT0.LOT06	SFT0.LOT03	SFT0.LOT02	SFT0.LOT05	SFT0.LOT04	SFT0.LOT01	FST0.LOT07	FST0.LOT08	FST0.LOT05	FST0.LOT06	FST0.LOT01	FST0.LOT03	FST0.LOT10	FST0.LOT02	FCT0.LOT06	FCT0.LOT10	FCT0.LOT05	FCT0.LOT03	FCT0.LOT08	FCT0.LOT02	FCT0.LOT07	FCT0.LOT01	CDT0.LOT10	CDT0.LOT08	CDT0.LOT05	CDT0.LOT04	CDT0.LOT06	CDT0.LOT09	CDT0.LOT07	CDT0.LOT02
BHT0.LOT10	0.579849038804999	0.617206173125917	0.576782516511739	0.595708637664356	0.532132799657385	0.58906443754839	0.59313255729207	0.590911922527864	0.568043167741458	0.617193271637611	0.577860643185299	0.580025910581504	0.578730901143977	0.591288782326977	0.593947188550074	0.630477521760759	0.558079113326196	0.421581552290454	0.420163541145941	0.437696464907994	0	0.397361637775188	0.454332087347105	0.386197677904468	0.519998655001263	0.527520349858738	0.49616912706767	0.51704509440254	0.490426905351998	0.472770983825525	0.476753735050484	0.494941697099401	0.711895638095171	0.718207094040573	0.665765544954229	0.683982990727596	0.697507602075955	0.771570393814103	0.760999396007147	0.68016417929182	0.637402691363863	0.669164473628864	0.681788888964086	0.681758406633767	0.652230209193708	0.660893657969751	0.649497984741615	0.672708756613586	0.745217296963201	0.666317689370196	0.687665541796343	0.666828370645291	0.649354164564229	0.686126905972605	0.661841234592824	0.65108135768115	0.717199278402025	0.696685124242045	0.653088972556864	0.660042339057898	0.74947565559892	0.714603282352982	0.744533272647136	0.735637480902113
BHT0.LOT05	0.611923182886314	0.606431850884591	0.585794434884352	0.584001543532859	0.556924214000177	0.561929231870046	0.593217014523506	0.584252769096803	0.569956722227417	0.621074627323477	0.598414485886062	0.603327324779981	0.574624749645566	0.605834202855441	0.606888306213453	0.6489687337254	0.542816463305982	0.390079812092033	0.371650709912726	0.521991238078304	0.397361637775188	0	0.402205088879923	0.331164642889325	0.470225651222649	0.446697355476873	0.455183320665456	0.455045589888767	0.471551649053536	0.466382694820627	0.441569995479318	0.420654489897739	0.707373662731136	0.68805878740857	0.65659478580783	0.690987479720174	0.696012714529535	0.764844053422809	0.753484309357125	0.660792901758255	0.630423376670235	0.645925877480158	0.686424557688274	0.675923749286373	0.648364424799154	0.63978467280636	0.631840347426566	0.645288886081103	0.745887144813046	0.680663961855004	0.673450863434683	0.670321495809086	0.680076028299702	0.668384616646525	0.696438135871779	0.668540135466205	0.713814605889577	0.707671559072375	0.674274056592606	0.675752186371386	0.752041821285359	0.706206350182551	0.75404302093352	0.744714842477375
BHT0.LOT04	0.575134200313717	0.560406938182111	0.561137671434817	0.53520703813521	0.503525639082703	0.506771957940581	0.534098425926043	0.51053752475034	0.536154652969644	0.610719656377022	0.567724348262032	0.551570362970455	0.547551529511342	0.578792199784184	0.606906339399978	0.65161815377952	0.592487578078696	0.417221267372338	0.43361747382683	0.489788717942242	0.454332087347105	0.402205088879923	0	0.395740944649553	0.542516445335168	0.518442178750766	0.465543519537611	0.481369066296837	0.4880676931236	0.485369255995192	0.479272228020966	0.439631341396386	0.72032617634681	0.682021518411881	0.649385512291575	0.690133790596062	0.6915120055918	0.785323257685576	0.757192516983677	0.679956645187363	0.587784364528225	0.629788745974575	0.60853197084037	0.618696535223152	0.591860687183487	0.593711204274377	0.565246390615266	0.586602909782122	0.730253518723374	0.646089785472235	0.653956570191873	0.632188411532383	0.616430205179743	0.636472294894573	0.645960112577079	0.647413186222433	0.714034600602494	0.666851670001267	0.625114848411489	0.600144693046041	0.742498414933178	0.678727578475336	0.725901146999898	0.717597095987244
BHT0.LOT08	0.623948026050081	0.620454786264583	0.595355905845762	0.610348108029048	0.552022856990533	0.575076234222411	0.588520128698109	0.575383922121659	0.558489786901649	0.601197150772028	0.593284380681644	0.563833487279486	0.576465942512461	0.568423150305418	0.578633692528393	0.604789239240702	0.629009181681174	0.410936566805915	0.392295406601099	0.519131601950328	0.386197677904468	0.331164642889325	0.395740944649553	0	0.378600525059907	0.380533876795315	0.376821665311353	0.362417175731148	0.330357434739089	0.342793613443564	0.33096032100152	0.336154434753499	0.733342748063427	0.741158895448382	0.714668473139572	0.741806661263042	0.746906914249362	0.813773008573965	0.789672496107898	0.684486158813077	0.688463552107827	0.698090586114587	0.709842440814624	0.705597078987851	0.704931754431016	0.706961336437614	0.690323355261079	0.703427042750957	0.798519646295944	0.732695996812438	0.738030738556773	0.742175834536955	0.721665850061797	0.718804413343175	0.73685576102843	0.724133931236159	0.751594563244894	0.722233744438453	0.682710923573347	0.685868465026674	0.770027712963173	0.734544905771403	0.769895967070308	0.753160951420512
VHT0.LOT02	0.636721113549355	0.667084411705433	0.643792415915084	0.651386010309742	0.639443885886641	0.643399361087243	0.623116395128162	0.652052605873176	0.613075427451447	0.628884605606943	0.603554946783307	0.585167657723446	0.597837944812719	0.594909889834403	0.609816974670745	0.602050285648	0.667173768462833	0.529687187581096	0.501633756202452	0.607431954341549	0.519998655001263	0.470225651222649	0.542516445335168	0.378600525059907	0	0.370734013152362	0.400765720443629	0.420380962367938	0.374478120862637	0.355731360370443	0.354214573805402	0.394409170679748	0.715788355291118	0.695453343834911	0.686644533012929	0.715673758988765	0.714110544842226	0.785972201413559	0.733322749198951	0.667010738291463	0.681798409547868	0.704152864305133	0.698260212039124	0.698510570709842	0.708897246700947	0.680971219831308	0.663293912185396	0.724994061128349	0.752976923420743	0.707285436443339	0.711875356808823	0.715367767446616	0.713875922917055	0.693768245152598	0.7083428733336	0.706084657786699	0.7622395499423	0.752977884388506	0.710431741503857	0.717487994478337	0.783911173684288	0.741190261073795	0.780504727185463	0.75234830854329
VHT0.LOT10	0.677104035747864	0.674353271854014	0.683701055673875	0.665333157555676	0.662258166687097	0.657155511406237	0.656675521471284	0.675379826141436	0.580353917214569	0.584571962799023	0.633482839543541	0.617406714964556	0.604165126430776	0.613654868507421	0.646371054767745	0.640153207181349	0.664406535535851	0.522239009057125	0.512160046706752	0.637034251083435	0.527520349858738	0.446697355476873	0.518442178750766	0.380533876795315	0.370734013152362	0	0.441088598460431	0.414183231136159	0.353041724991505	0.357759039647403	0.361144575367482	0.36198856594373	0.727225955910253	0.731894963473939	0.717955717622623	0.737678999703343	0.735195373515263	0.772422294747011	0.745731617606583	0.698858677708075	0.699697274022357	0.719575281859193	0.726599052107584	0.716936953168806	0.718312433795068	0.723654939990143	0.683230746565769	0.723787316462498	0.781095229641433	0.712750779419795	0.710620800505511	0.727036221156967	0.711063503025809	0.719024115571744	0.727814461273837	0.721336050272882	0.748339812015889	0.751339263605021	0.728084816243413	0.736086770001329	0.778188069565327	0.741715317872464	0.787396489677647	0.749813205981954
VHT0.LOT03	0.551760959683495	0.583217447558503	0.580506701564204	0.567870844766044	0.519308407985064	0.538025324277113	0.533818884643331	0.568421916455998	0.571419750463433	0.613690129947481	0.608656293167656	0.582670217219922	0.606326904482894	0.629159711470505	0.650400860722591	0.681953528728555	0.688724795678362	0.54738073152343	0.503389074480522	0.605384142524801	0.49616912706767	0.455183320665456	0.465543519537611	0.376821665311353	0.400765720443629	0.441088598460431	0	0.367120406456177	0.314980087503626	0.354981714190259	0.351872481447476	0.288624715793952	0.735989482541632	0.688725714983105	0.63153131252423	0.683259733621106	0.693591877532604	0.818960455828414	0.77477431271765	0.689365409735085	0.630217982818185	0.672622841161072	0.652407354765694	0.649894452369035	0.639867246951398	0.625180864400503	0.589590306456495	0.627295563424017	0.767816472222298	0.691300176258331	0.687613643617408	0.664867759666683	0.636509665527916	0.642860310337007	0.648498729844359	0.660026544984815	0.749516680454135	0.726162047535931	0.645551546060898	0.652225486949706	0.750975124461107	0.717477982710583	0.732857151446282	0.717495137115782
VHT0.LOT01	0.571110085528617	0.576612594416587	0.568468383563818	0.596223863455404	0.523627232916565	0.537048667006083	0.528091003554283	0.57085785784889	0.588420932063093	0.601338697445388	0.590008373995523	0.584997829206178	0.613267941467377	0.624093337101526	0.657972688566995	0.659808247136183	0.69339819535297	0.556509748646997	0.505285597860461	0.627805865147449	0.51704509440254	0.455045589888767	0.481369066296837	0.362417175731148	0.420380962367938	0.414183231136159	0.367120406456177	0	0.32313908440291	0.328464055268353	0.344084641599293	0.318874581345148	0.763087822547758	0.777402269135292	0.728335641519492	0.765243045323524	0.767583053930118	0.832083191271735	0.802324383801186	0.718186853519717	0.680244630825612	0.70834467126086	0.723034228750104	0.713520514663545	0.713760640765155	0.696715642396028	0.643365030676742	0.706258290124201	0.727628223414889	0.674057121802718	0.721565606479924	0.703219096220109	0.654867997676731	0.667398317665772	0.687768205684544	0.68083254165337	0.725757893056965	0.674396831303459	0.633968087778615	0.615509206653358	0.74934909526528	0.694536767632702	0.735485899108151	0.714231303951868
VHT0.LOT08	0.581919117503243	0.600589391894777	0.589414200226427	0.584776885993989	0.549152829054483	0.564546214664631	0.535784465413486	0.585005167658332	0.57202438448956	0.565972368987515	0.578590782979196	0.570536179813963	0.603011550827324	0.575148344663167	0.614744589255541	0.630083096250347	0.69855922665976	0.533509139061478	0.484457836801512	0.619974561617917	0.490426905351998	0.471551649053536	0.4880676931236	0.330357434739089	0.374478120862637	0.353041724991505	0.314980087503626	0.32313908440291	0	0.287149341944432	0.271786235545077	0.290005027164394	0.754827255680905	0.746369589977221	0.695352165192158	0.743724919698547	0.712032273452766	0.813173156586578	0.783119504344185	0.693116795691686	0.674716209345239	0.690623974712214	0.683639066176367	0.681672223417723	0.709787981629702	0.667407042181682	0.654877898793337	0.702819747413729	0.764107878196792	0.705161256308104	0.734378416008867	0.72917056475628	0.699411300283119	0.698196538367814	0.69797312418489	0.702464913677192	0.753535493435673	0.711318231902838	0.69016595571703	0.689399961638753	0.768914376766487	0.720456667035265	0.747958158812871	0.730151738606556
VHT0.LOT06	0.565784183209804	0.602978808449613	0.565212508717986	0.568456180909812	0.539520532703401	0.560973870822083	0.551773760829231	0.568823728670293	0.588858711216171	0.599123956628072	0.582206931859493	0.580232692573407	0.592119483900208	0.602329104221102	0.626501147461913	0.628585436600587	0.695320966477718	0.53366479001483	0.511325525413232	0.592727638320537	0.472770983825525	0.466382694820627	0.485369255995192	0.342793613443564	0.355731360370443	0.357759039647403	0.354981714190259	0.328464055268353	0.287149341944432	0	0.323275379659235	0.313575543199043	0.753305009199021	0.771492690205645	0.72389711777043	0.756493494609527	0.748784351632841	0.805431254168305	0.772986866057466	0.710138627435632	0.67050275592352	0.721575222662159	0.71621204810028	0.721963745713176	0.71821415915676	0.688403759599863	0.653237378265514	0.716701735945609	0.757091627120921	0.700090113450871	0.71962572584785	0.711635358740266	0.676059264517908	0.690621042715762	0.691148903450207	0.707222485662962	0.734842067305629	0.710018985915803	0.665147300370138	0.672952479387634	0.762230767582409	0.693489245248167	0.748770762713766	0.728768750286118
VHT0.LOT07	0.56349945354597	0.620460275625446	0.600719172654269	0.603776740369678	0.580735759880351	0.584836196448365	0.570271140070356	0.606073683258045	0.601263529009269	0.64948026597323	0.632217903176407	0.638166297438378	0.630342233581405	0.64970598074111	0.671145874240146	0.664995697038197	0.681010669040041	0.530908926614231	0.499935354530963	0.597794685733595	0.476753735050484	0.441569995479318	0.479272228020966	0.33096032100152	0.354214573805402	0.361144575367482	0.351872481447476	0.344084641599293	0.271786235545077	0.323275379659235	0	0.320800621413093	0.739502133095841	0.744245228091213	0.71596706594475	0.732870376119106	0.742908285382051	0.812584204772089	0.785485247012705	0.71014410247287	0.684165984646479	0.727845695915505	0.731292282978968	0.717763303932946	0.715728835536675	0.69566753236757	0.662688418336217	0.729567326155385	0.772323342466775	0.723603664631678	0.735168951129455	0.714127751763883	0.704472646970129	0.702743763421757	0.711301616936244	0.719996487565004	0.745281447435531	0.739786437368036	0.687135442262042	0.685058254480275	0.782056098525507	0.727604506147265	0.769058881436791	0.747856035417349
VHT0.LOT04	0.565756491055017	0.61573999126717	0.599071973462306	0.592182523439897	0.545835836904177	0.551532228654107	0.549014821991281	0.583421743375587	0.59574436374451	0.602980524311211	0.626661791365637	0.597463413325464	0.598170940361166	0.605146394756009	0.643379288979517	0.668802393110815	0.687967466755692	0.560520281736505	0.513126469839904	0.61629062227996	0.494941697099401	0.420654489897739	0.439631341396386	0.336154434753499	0.394409170679748	0.36198856594373	0.288624715793952	0.318874581345148	0.290005027164394	0.313575543199043	0.320800621413093	0	0.737870786992508	0.719981724257364	0.674121170164709	0.7163686068205	0.694354662269909	0.801028933181346	0.757172200921399	0.683891472523234	0.656619237809952	0.669136321512652	0.679945740206872	0.675558402394215	0.67332624647095	0.651298239168345	0.613872436343649	0.68153158176681	0.757678071588973	0.677362037988105	0.68426314697543	0.663964047086322	0.654238302070295	0.662168724378553	0.662591525577633	0.679079462039198	0.737461817112091	0.700640722745358	0.646556383988486	0.677874877785484	0.752226246798413	0.707007995246913	0.749792169296519	0.731521764361644
SFT0.LOT08	0.72251954621802	0.686479112547376	0.721491481706225	0.700794890795042	0.71950211151147	0.712070406508977	0.708200084149268	0.69685290158391	0.728527905735708	0.695260315126722	0.725729936596583	0.732472574284384	0.67597600388833	0.710858977658991	0.673635253371624	0.696192756105778	0.653773471345879	0.709707740030646	0.711978794089379	0.65076644788507	0.711895638095171	0.707373662731136	0.72032617634681	0.733342748063427	0.715788355291118	0.727225955910253	0.735989482541632	0.763087822547758	0.754827255680905	0.753305009199021	0.739502133095841	0.737870786992508	0	0.477342673965784	0.471145164956426	0.452577779302302	0.506249090904101	0.474121478286164	0.505343712034828	0.476832287805663	0.653515825706277	0.581845801177413	0.601091727921033	0.604158936448889	0.598327547601626	0.655733528397916	0.664831957746529	0.645681884268683	0.641118789607378	0.616884687935701	0.619808688965153	0.656523702284831	0.679347140374577	0.657276260457368	0.626655979987907	0.606448706029385	0.695961126097331	0.682816400113265	0.717286544466205	0.716543017213562	0.684176120059892	0.70252221530644	0.708627915699015	0.685895955777848
SFT0.LOT07	0.703335981546352	0.677426589156174	0.68775578410545	0.669991808670398	0.696845558471446	0.672892203128499	0.688201951758754	0.677601871295682	0.705426582989594	0.686502874372525	0.684899741790611	0.679275897119762	0.647232706456474	0.67423777971657	0.669895401279009	0.703563519359462	0.664779574836372	0.714745844740917	0.724077431380588	0.687936330497703	0.718207094040573	0.68805878740857	0.682021518411881	0.741158895448382	0.695453343834911	0.731894963473939	0.688725714983105	0.777402269135292	0.746369589977221	0.771492690205645	0.744245228091213	0.719981724257364	0.477342673965784	0	0.390264048086562	0.336619999037781	0.388654166918974	0.55339238108978	0.470975328877217	0.467087140255379	0.602192682091669	0.532658117884187	0.532599640042991	0.527315620219701	0.520610960150362	0.559606486566707	0.578037101917981	0.565759320653754	0.659855695514063	0.645703932523144	0.579049994939181	0.57881917618074	0.648697363159139	0.613799888565775	0.595081097053802	0.608695613026492	0.686365586717882	0.675197041845528	0.696169826743883	0.70050818563774	0.686955758834165	0.700364163545676	0.688092406968006	0.687755254485791
SFT0.LOT06	0.675769672420848	0.63412109392307	0.678533880912479	0.625493374841677	0.654613313182478	0.65235125719674	0.658030798628594	0.649625519399463	0.660366591377381	0.669008599826038	0.64654408525563	0.653829078892409	0.631525970079292	0.664329330858579	0.648685537666863	0.691306915401039	0.65335691408827	0.690014873442936	0.672858923993316	0.683231398832337	0.665765544954229	0.65659478580783	0.649385512291575	0.714668473139572	0.686644533012929	0.717955717622623	0.63153131252423	0.728335641519492	0.695352165192158	0.72389711777043	0.71596706594475	0.674121170164709	0.471145164956426	0.390264048086562	0	0.363695859408572	0.408323142202176	0.587453888338324	0.50799065445487	0.483974707696607	0.5841785376204	0.546677720239672	0.539620068857041	0.529069198347404	0.520992732840144	0.5321478413043	0.548018772405112	0.526973511004365	0.629796288244385	0.617661754912871	0.583828045972803	0.595213047573864	0.62835013542564	0.592130417703287	0.584935238552742	0.563045800033581	0.656176715989957	0.654868451404896	0.649681037320906	0.640918274818495	0.663948892777409	0.662974466912887	0.660899944672055	0.678835118079268
SFT0.LOT03	0.711037603756277	0.654542569216364	0.670501765831374	0.650534870476689	0.684759173137481	0.680484906043242	0.682502697282781	0.668810284683108	0.697060541368769	0.686527523218201	0.684727494711247	0.700081521942366	0.650527453221784	0.694258577520772	0.669741072182775	0.719026258355003	0.664585164656495	0.697711557001269	0.696529377785655	0.653889511930132	0.683982990727596	0.690987479720174	0.690133790596062	0.741806661263042	0.715673758988765	0.737678999703343	0.683259733621106	0.765243045323524	0.743724919698547	0.756493494609527	0.732870376119106	0.7163686068205	0.452577779302302	0.336619999037781	0.363695859408572	0	0.325508418738823	0.546903385998499	0.471088535128984	0.454879186127305	0.573681586656649	0.531707992479528	0.50302544571815	0.506845015832045	0.500852709596234	0.543041591010345	0.558862603716141	0.523181815971327	0.615538629699672	0.631663490030823	0.590433484242687	0.57413078905879	0.626330542223623	0.592444095134454	0.569711860661409	0.591092350425184	0.663430788115673	0.647419355144196	0.671262840799472	0.673444430654335	0.66643395032998	0.674683663752799	0.674335200521141	0.671732353452938
SFT0.LOT02	0.71409587516649	0.654815273892486	0.684611339241806	0.648827145897375	0.689760323944711	0.674808657898368	0.669088376775502	0.675892621344056	0.700775628284779	0.636097058329335	0.661376418010589	0.680241584439456	0.627385060627985	0.640549781774244	0.63746678495104	0.676782695115242	0.671720667756844	0.702286033638493	0.724003633557534	0.690896842302016	0.697507602075955	0.696012714529535	0.6915120055918	0.746906914249362	0.714110544842226	0.735195373515263	0.693591877532604	0.767583053930118	0.712032273452766	0.748784351632841	0.742908285382051	0.694354662269909	0.506249090904101	0.388654166918974	0.408323142202176	0.325508418738823	0	0.534132297366468	0.462424760643841	0.510434285207083	0.601747144345897	0.485904466180657	0.488159061813193	0.496322102342059	0.529772354884779	0.563570278648626	0.581361491783483	0.573881478410521	0.654495965375331	0.646505697966627	0.620679687981748	0.613253812769423	0.647576219749308	0.607933152231513	0.595876628912101	0.615238851604819	0.642847822835326	0.618358400913514	0.693082049680158	0.687657068855991	0.674883617236356	0.683791294526757	0.656265474774108	0.705247863394395
SFT0.LOT05	0.798759669288958	0.764197876214924	0.782738776580038	0.774149851794838	0.793227212713107	0.785709696453641	0.791093647157731	0.77854908264753	0.784081506097549	0.743757310171268	0.774179520904025	0.780236401638219	0.731088166894238	0.76083793298659	0.732734406243419	0.750655035577808	0.723012761655853	0.763567424760619	0.784483980133194	0.735696473748463	0.771570393814103	0.764844053422809	0.785323257685576	0.813773008573965	0.785972201413559	0.772422294747011	0.818960455828414	0.832083191271735	0.813173156586578	0.805431254168305	0.812584204772089	0.801028933181346	0.474121478286164	0.55339238108978	0.587453888338324	0.546903385998499	0.534132297366468	0	0.412547181983702	0.551502888122927	0.699422511251074	0.693487448514273	0.693555205888869	0.684464354946786	0.661005596941811	0.71037688320045	0.747478204248345	0.708503391176231	0.655999965294297	0.6800255486148	0.689598130372945	0.72641680710742	0.738562218906495	0.725658500533709	0.716801676264559	0.695133905076608	0.704226515488676	0.707706849580439	0.785402308694339	0.778174310976627	0.71374339432721	0.747037728742271	0.744867370202173	0.744590372287353
SFT0.LOT04	0.785620793117852	0.741582129508166	0.738756450608244	0.732082695817431	0.776001152710884	0.761500861625113	0.761340610255728	0.760403728617632	0.75356261607113	0.728881384259519	0.736105092686921	0.743940306293757	0.694742852955008	0.722831548577418	0.701593140768143	0.720151425069458	0.690185220428886	0.755694557941365	0.749744708524519	0.730645232569796	0.760999396007147	0.753484309357125	0.757192516983677	0.789672496107898	0.733322749198951	0.745731617606583	0.77477431271765	0.802324383801186	0.783119504344185	0.772986866057466	0.785485247012705	0.757172200921399	0.505343712034828	0.470975328877217	0.50799065445487	0.471088535128984	0.462424760643841	0.412547181983702	0	0.522536290494232	0.624984156383065	0.612668218268965	0.601448242732929	0.623218063348336	0.610586442191485	0.641064860034498	0.67012366651195	0.628233825514302	0.67649051083188	0.691794177554772	0.664166135818863	0.705627345046238	0.70921176960449	0.695721786192257	0.682340171517632	0.676118903897931	0.698401126221273	0.691374829052644	0.751531555929878	0.763293797293433	0.703225917057644	0.74352964587524	0.742005272689314	0.745826230004089
SFT0.LOT01	0.713357711399823	0.6751065148695	0.692649128178367	0.665924773053652	0.683217396681383	0.656511349219521	0.664357916294537	0.662528751532311	0.666813117001158	0.648027436218502	0.68711245845004	0.642224606549757	0.618764488231098	0.657381402557974	0.618165095899471	0.666072010979606	0.63799834416339	0.669411419436467	0.697198757922023	0.684415465777514	0.68016417929182	0.660792901758255	0.679956645187363	0.684486158813077	0.667010738291463	0.698858677708075	0.689365409735085	0.718186853519717	0.693116795691686	0.710138627435632	0.71014410247287	0.683891472523234	0.476832287805663	0.467087140255379	0.483974707696607	0.454879186127305	0.510434285207083	0.551502888122927	0.522536290494232	0	0.617412174274812	0.584775938006921	0.575615141260596	0.584324126128128	0.584679630660238	0.59547717930934	0.598260437762723	0.613927254386702	0.672438012261518	0.662713947560087	0.618382316298601	0.638352191477582	0.677067381916456	0.656265810043152	0.66369576171784	0.636671160364722	0.696629569268432	0.672668666713179	0.691004838575123	0.683658747329149	0.677865875987157	0.708943526018717	0.697984876595169	0.697402351555434
FST0.LOT07	0.603951172810664	0.597271734832601	0.588679804084694	0.550250242444843	0.552934353067434	0.551542160442811	0.559061019741681	0.550283077215852	0.608889978793036	0.642595245568475	0.615552512021822	0.579811733299539	0.611687315227213	0.679721390186637	0.635372338973923	0.699080250476163	0.628986817484179	0.638274048354541	0.645692463649237	0.59477985883106	0.637402691363863	0.630423376670235	0.587784364528225	0.688463552107827	0.681798409547868	0.699697274022357	0.630217982818185	0.680244630825612	0.674716209345239	0.67050275592352	0.684165984646479	0.656619237809952	0.653515825706277	0.602192682091669	0.5841785376204	0.573681586656649	0.601747144345897	0.699422511251074	0.624984156383065	0.617412174274812	0	0.497509617912017	0.523985992493318	0.491374150684158	0.426886294294149	0.404717884663352	0.45533858136763	0.378838352061082	0.672900930401585	0.641427184643845	0.622514706490434	0.603370637786777	0.578767223114605	0.543586176612354	0.602660084682841	0.608258502349173	0.679029556162242	0.628222462864613	0.603594447587969	0.640589828429807	0.699102462643016	0.666506730599416	0.663456099301266	0.646987010604685
FST0.LOT08	0.650562228277738	0.604595328821533	0.592976619892603	0.579715057284478	0.610116538950633	0.582502001554752	0.594665673806793	0.596850215192788	0.634930140039719	0.596927502397132	0.604865880603795	0.567711644537105	0.554726790841235	0.605150577711852	0.575963895339013	0.649037535480704	0.690566013624344	0.680002983433217	0.680309053835573	0.629859156927518	0.669164473628864	0.645925877480158	0.629788745974575	0.698090586114587	0.704152864305133	0.719575281859193	0.672622841161072	0.70834467126086	0.690623974712214	0.721575222662159	0.727845695915505	0.669136321512652	0.581845801177413	0.532658117884187	0.546677720239672	0.531707992479528	0.485904466180657	0.693487448514273	0.612668218268965	0.584775938006921	0.497509617912017	0	0.349202017119053	0.330984111779772	0.47785499003499	0.482099600864582	0.491899124071911	0.462724811050276	0.671881095382004	0.645367573930701	0.625640438407191	0.590689578592226	0.581086079933829	0.587816535307996	0.568403808339563	0.594420837591022	0.666470847937146	0.634820774541148	0.594189961793244	0.631362657659628	0.661205623641608	0.676067451647342	0.652198750979469	0.629434814020957
FST0.LOT05	0.647274086146252	0.603686456576942	0.594986699632446	0.585824478522882	0.619673422312898	0.569005858784163	0.595289845006137	0.578234412243402	0.64619741985342	0.607823551812614	0.622396233837507	0.605776748818564	0.573696773313732	0.61454072788758	0.603729425173851	0.685566062900172	0.661612976603721	0.680399363046796	0.671271811314185	0.640639325571191	0.681788888964086	0.686424557688274	0.60853197084037	0.709842440814624	0.698260212039124	0.726599052107584	0.652407354765694	0.723034228750104	0.683639066176367	0.71621204810028	0.731292282978968	0.679945740206872	0.601091727921033	0.532599640042991	0.539620068857041	0.50302544571815	0.488159061813193	0.693555205888869	0.601448242732929	0.575615141260596	0.523985992493318	0.349202017119053	0	0.347139468491755	0.452919616645669	0.449992747782566	0.447927099581315	0.440266773061376	0.634887388104871	0.610578917354848	0.58268389466774	0.541858584260415	0.566871240108379	0.551114235024622	0.527701167085192	0.558279527575195	0.687202503695483	0.650143105739896	0.610280899369426	0.616130917138728	0.684190233706417	0.679237151417377	0.668906105568103	0.660966397226216
FST0.LOT06	0.650961939950245	0.628750825823042	0.620541771383754	0.602768641590795	0.61376494999275	0.592912152792172	0.617368117923568	0.616113268083022	0.62834596716676	0.612942889613754	0.602026005688744	0.580667156236645	0.543046305965137	0.592184462431328	0.580121419834997	0.649541335265425	0.669559581612063	0.672832366320871	0.686614343923232	0.595590344402458	0.681758406633767	0.675923749286373	0.618696535223152	0.705597078987851	0.698510570709842	0.716936953168806	0.649894452369035	0.713520514663545	0.681672223417723	0.721963745713176	0.717763303932946	0.675558402394215	0.604158936448889	0.527315620219701	0.529069198347404	0.506845015832045	0.496322102342059	0.684464354946786	0.623218063348336	0.584324126128128	0.491374150684158	0.330984111779772	0.347139468491755	0	0.433578804256671	0.43239112564351	0.457324523402406	0.431971788520208	0.652007015678567	0.622307427192831	0.606880720114704	0.588786786781946	0.58136013018886	0.581856518283967	0.556669145635481	0.570903788023815	0.681120665654872	0.626236986008794	0.62969401832446	0.625524747723255	0.701709115168016	0.687381724203317	0.67608859219603	0.65320386908558
FST0.LOT01	0.64916682269238	0.622753696902372	0.632181684922024	0.605747818236533	0.609395317945209	0.612942231904122	0.61438786349281	0.600141893176947	0.655090381029442	0.676988343338527	0.66278906259987	0.649970163673562	0.608035639780725	0.693779753594268	0.644019128268263	0.711394382030949	0.610142435187289	0.678528620621921	0.674626902162909	0.639621881576596	0.652230209193708	0.648364424799154	0.591860687183487	0.704931754431016	0.708897246700947	0.718312433795068	0.639867246951398	0.713760640765155	0.709787981629702	0.71821415915676	0.715728835536675	0.67332624647095	0.598327547601626	0.520610960150362	0.520992732840144	0.500852709596234	0.529772354884779	0.661005596941811	0.610586442191485	0.584679630660238	0.426886294294149	0.47785499003499	0.452919616645669	0.433578804256671	0	0.346406524211814	0.408175118070532	0.330328025896201	0.649610582346802	0.607804885611373	0.548220469782689	0.553467430511352	0.583789454373636	0.556262253167055	0.554393014476094	0.563028371674669	0.663517427271549	0.637154521090574	0.616100115732063	0.650919583752903	0.670892864325201	0.642947425188048	0.642092235281709	0.65363645674624
